Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2006-10-21, Oregon, 104, 31, 367, 47, 28, 8, 45, 2, 2, 8, 13, 7, 3, 1, 1636, 23, Washington St, 193, 41, 179, 23, 20, 4, 35, 2, 1, 10, 13, 7, 0, 0, 1964, 34
2006-10-21, Tulane, 106, 27, 283, 39, 20, 6, 45, 2, 1, 6, 18, 10, 0, 0, 1781, 13, Auburn, 220, 41, 212, 19, 16, 4, 35, 1, 0, 10, 15, 11, 1, 0, 1819, 38
2006-10-21, UNLV, 92, 26, 216, 38, 19, 7, 51, 2, 4, 5, 11, 3, 3, 2, 1711, 7, BYU, 308, 41, 266, 25, 20, 12, 114, 0, 1, 15, 10, 6, 1, 1, 1889, 52
2006-10-21, Mid Tennessee, 215, 46, 234, 24, 19, 5, 33, 3, 1, 12, 11, 6, 0, 0, 1988, 35, UL Monroe, 102, 29, 184, 28, 15, 7, 65, 0, 0, 5, 13, 4, 1, 0, 1612, 21
2006-10-21, Miss St, 64, 33, 234, 31, 14, 7, 56, 1, 2, 5, 13, 2, 2, 2, 1730, 24, Georgia, 103, 28, 267, 32, 20, 9, 63, 2, 3, 6, 10, 5, 1, 1, 1870, 27
2006-10-21, SMU, 89, 34, 224, 33, 22, 8, 65, 1, 0, 8, 14, 8, 1, 0, 1776, 21, ECU, 36, 29, 402, 41, 32, 5, 45, 0, 0, 5, 13, 8, 2, 0, 1824, 38
2006-10-21, Washington, 162, 36, 284, 31, 17, 2, 9, 0, 5, 7, 14, 4, 3, 3, 1681, 24, Cal, 190, 35, 291, 36, 21, 6, 45, 0, 0, 8, 13, 4, 1, 0, 1919, 31
2006-10-21, Marshall, 317, 46, 156, 12, 9, 5, 31, 0, 2, 15, 11, 8, 0, 0, 1928, 31, UAB, 137, 28, 205, 30, 18, 7, 57, 0, 2, 7, 12, 5, 2, 1, 1672, 24
2006-10-22, USF, 92, 29, 127, 36, 19, 6, 35, 2, 1, 6, 14, 3, 4, 2, 1534, 6, Cincinnati, 191, 46, 105, 18, 11, 5, 55, 0, 0, 11, 14, 4, 2, 1, 2066, 23
2006-10-26, Clemson, 80, 28, 86, 28, 11, 1, 5, 1, 1, 5, 16, 4, 0, 0, 1450, 7, VT, 224, 58, 108, 15, 9, 3, 22, 1, 0, 12, 18, 6, 2, 1, 2150, 24
2006-10-27, UTEP, 40, 18, 253, 37, 21, 6, 62, 0, 1, 2, 13, 3, 3, 1, 1388, 20, Tulsa, 154, 46, 176, 23, 16, 5, 59, 1, 1, 9, 16, 8, 1, 0, 2212, 30
2006-10-28, Wake Forest, 200, 40, 89, 8, 7, 5, 35, 0, 0, 10, 10, 5, 0, 0, 1714, 24, UNC, 134, 40, 236, 30, 19, 3, 15, 1, 2, 7, 14, 5, 3, 3, 1886, 17
2006-10-28, Cal Poly, 204, 51, 80, 13, 4, 3, 25, 1, 0, 12, 13, 2, 2, 1, 1874, 16, San Diego State, 149, 41, 157, 15, 10, 5, 40, 1, 0, 9, 12, 3, 0, 0, 1726, 14
2006-10-28, Texas A&M, 292, 48, 215, 21, 12, 4, 23, 0, 0, 16, 14, 8, 0, 0, 2212, 31, Baylor, 77, 24, 260, 23, 14, 5, 41, 0, 1, 6, 9, 2, 0, 0, 1388, 21
2006-10-28, FIU, 40, 27, 135, 26, 9, 6, 59, 1, 1, 1, 15, 3, 1, 0, 1793, 3, Alabama, 107, 30, 117, 24, 14, 5, 40, 0, 0, 4, 13, 3, 3, 2, 1807, 38
2006-10-28, UCF, 248, 47, 282, 31, 18, 8, 70, 2, 2, 13, 15, 9, 1, 0, 1961, 31, Houston, 211, 33, 305, 34, 22, 5, 50, 0, 1, 10, 13, 7, 1, 1, 1639, 51
2006-10-28, Miami (FL), 71, 34, 246, 31, 20, 8, 72, 3, 1, 5, 12, 3, 0, 0, 2025, 23, Georgia Tech, 87, 33, 195, 28, 12, 5, 49, 1, 0, 6, 12, 3, 0, 0, 1575, 30
2006-10-28, North Carolina St, 70, 29, 220, 35, 21, 9, 53, 0, 1, 1, 18, 6, 1, 1, 1946, 7, UVA, 125, 37, 131, 22, 12, 3, 15, 0, 0, 9, 12, 2, 0, 0, 1654, 14
2006-10-28, Oklahoma, 231, 52, 127, 19, 11, 5, 39, 2, 0, 10, 15, 5, 1, 0, 2183, 26, Missouri, 76, 27, 284, 46, 23, 8, 75, 1, 3, 6, 19, 10, 1, 0, 1417, 10
2006-10-28, FSU, 172, 34, 286, 36, 22, 13, 100, 1, 0, 9, 14, 5, 1, 0, 1940, 24, Maryland, 92, 32, 131, 20, 12, 10, 75, 0, 0, 7, 10, 3, 0, 0, 1660, 27
2006-10-28, New Mexico St, 17, 23, 278, 47, 29, 5, 55, 2, 3, 3, 18, 6, 5, 3, 1625, 21, Nevada, 236, 41, 230, 33, 20, 4, 35, 1, 3, 8, 11, 4, 1, 1, 1975, 48
2006-10-28, Memphis, 147, 37, 322, 42, 26, 7, 53, 1, 3, 8, 16, 7, 4, 2, 1977, 27, Marshall, 130, 31, 278, 24, 15, 5, 39, 2, 0, 6, 14, 8, 2, 2, 1623, 41
2006-10-28, E Michigan, 65, 32, 220, 39, 22, 12, 105, 0, 2, 4, 18, 5, 2, 1, 2005, 15, W Michigan, 178, 35, 150, 32, 18, 6, 62, 2, 0, 10, 13, 4, 1, 1, 1595, 18
2006-10-28, Tennessee, 71, 23, 254, 29, 21, 8, 70, 1, 0, 4, 9, 3, 0, 0, 1707, 31, South Carolina, 165, 35, 230, 30, 16, 4, 18, 0, 3, 10, 12, 5, 2, 0, 1893, 24
2006-10-28, Notre Dame, 176, 37, 295, 25, 18, 4, 35, 0, 0, 9, 11, 4, 5, 3, 1839, 38, Navy, 271, 56, 43, 7, 4, 4, 43, 1, 0, 16, 12, 5, 1, 0, 1761, 14
2006-10-28, Bowling Green, 249, 46, 158, 36, 19, 7, 80, 1, 2, 14, 14, 4, 5, 2, 2117, 14, Temple, 94, 28, 162, 13, 10, 9, 81, 0, 2, 5, 8, 2, 0, 0, 1483, 28
2006-10-28, N Illinois, 73, 26, 123, 30, 15, 4, 30, 1, 2, 4, 14, 2, 4, 2, 1549, 14, Iowa, 149, 43, 256, 30, 19, 6, 64, 2, 1, 9, 12, 3, 2, 2, 2051, 24
2006-10-28, Akron, 107, 34, 191, 29, 13, 12, 102, 0, 2, 5, 14, 3, 2, 1, 1585, 20, Toledo, 175, 50, 139, 17, 9, 9, 100, 1, 0, 10, 15, 5, 3, 2, 2015, 35
2006-10-28, Illinois, 121, 41, 171, 30, 13, 2, 8, 1, 1, 7, 19, 9, 2, 1, 1724, 24, Wisconsin, 99, 41, 217, 26, 15, 1, 10, 1, 1, 6, 15, 4, 2, 2, 1876, 30
2006-10-28, Wyoming, 28, 26, 137, 28, 15, 4, 30, 1, 1, 4, 13, 2, 1, 1, 1856, 3, TCU, 188, 41, 244, 18, 11, 3, 25, 1, 2, 11, 11, 5, 0, 0, 1744, 26
2006-10-28, BYU, 153, 34, 258, 31, 23, 8, 50, 0, 0, 6, 12, 9, 0, 0, 1861, 33, Air Force, 190, 49, 39, 10, 4, 1, 10, 1, 1, 13, 14, 8, 2, 1, 1739, 14
2006-10-28, Texas, 227, 44, 256, 31, 21, 5, 40, 3, 1, 13, 9, 5, 1, 1, 1874, 35, Texas Tech, -1, 13, 519, 62, 42, 12, 127, 1, 1, 0, 14, 5, 3, 1, 1726, 31
2006-10-28, Florida, 156, 35, 163, 28, 14, 10, 75, 1, 1, 6, 14, 4, 1, 0, 2038, 21, Georgia, 64, 26, 151, 33, 13, 6, 50, 3, 2, 7, 13, 3, 1, 1, 1530, 14
2006-10-28, Mid Tennessee, 101, 37, 244, 27, 19, 5, 40, 0, 1, 4, 15, 6, 1, 1, 2072, 34, LA-Lafayette, 154, 30, 182, 24, 12, 4, 29, 2, 4, 8, 9, 4, 1, 0, 1528, 20
2006-10-28, Penn State, 240, 50, 182, 31, 14, 9, 80, 1, 0, 14, 19, 10, 2, 1, 2122, 12, Purdue, 62, 24, 184, 39, 22, 1, 5, 1, 2, 6, 15, 7, 2, 0, 1478, 0
2006-10-28, Ball State, 128, 38, 98, 24, 11, 5, 39, 1, 1, 6, 16, 5, 2, 1, 1718, 20, Miami (OH), 133, 36, 226, 35, 20, 8, 79, 1, 1, 9, 16, 7, 1, 1, 1882, 17
2006-10-28, Washington St, 110, 36, 405, 38, 28, 10, 83, 0, 2, 5, 15, 4, 4, 3, 2219, 37, UCLA, 74, 24, 252, 37, 17, 6, 70, 1, 2, 3, 12, 2, 2, 0, 1381, 15
2006-10-28, USC, 86, 27, 406, 39, 24, 6, 42, 3, 1, 6, 10, 3, 2, 1, 1609, 31, Oregon State, 89, 35, 262, 32, 21, 11, 82, 0, 0, 3, 17, 7, 1, 0, 1991, 33
2006-10-28, Ohio, 209, 43, 52, 15, 7, 11, 73, 0, 1, 10, 11, 3, 1, 0, 1769, 17, Kent State, 179, 45, 79, 20, 7, 3, 20, 0, 0, 9, 13, 2, 3, 0, 1831, 7
2006-10-28, Colorado, 173, 43, 83, 27, 9, 5, 56, 0, 2, 11, 15, 3, 1, 0, 1895, 15, Kansas, 161, 33, 180, 29, 18, 7, 65, 1, 3, 4, 15, 8, 1, 0, 1705, 20
2006-10-28, Minnesota, 47, 26, 135, 28, 15, 4, 20, 0, 3, 4, 14, 4, 3, 1, 1639, 0, OSU, 266, 46, 218, 25, 17, 3, 40, 3, 0, 15, 10, 7, 1, 1, 1961, 44
2006-10-28, Buffalo, -12, 14, 104, 30, 15, 2, 30, 2, 3, 0, 11, 3, 0, 0, 1364, 0, Boston College, 207, 48, 142, 26, 17, 1, 15, 0, 1, 11, 16, 7, 5, 3, 2236, 41
2006-10-28, Arizona State, 190, 34, 170, 23, 16, 16, 127, 0, 0, 5, 13, 4, 2, 1, 1644, 26, Washington, 126, 35, 148, 32, 14, 7, 50, 0, 2, 7, 14, 4, 0, 0, 1956, 23
2006-10-28, North Texas, 83, 35, 147, 25, 11, 8, 65, 0, 0, 4, 13, 0, 2, 1, 1871, 6, Troy, 142, 39, 101, 22, 13, 5, 35, 1, 1, 7, 15, 5, 1, 1, 1729, 14
2006-10-28, Kentucky, 106, 38, 284, 29, 19, 8, 51, 1, 1, 8, 13, 4, 1, 1, 2027, 34, Miss St, 24, 24, 384, 41, 22, 4, 45, 1, 2, 2, 14, 7, 2, 1, 1573, 31
2006-10-28, Syracuse, 61, 31, 119, 29, 13, 5, 41, 0, 0, 5, 17, 6, 2, 0, 1759, 3, Cincinnati, 147, 42, 205, 18, 13, 4, 36, 0, 2, 8, 13, 5, 2, 0, 1841, 17
2006-10-28, LA Tech, 41, 22, 181, 34, 16, 4, 20, 0, 0, 3, 12, 2, 2, 0, 1482, 10, San Jose State, 476, 58, 168, 17, 11, 4, 27, 0, 0, 18, 16, 10, 1, 1, 2118, 44
2006-10-28, Iowa State, 104, 35, 280, 41, 23, 2, 15, 2, 1, 8, 17, 7, 2, 2, 1945, 10, Kansas State, 156, 32, 161, 20, 14, 4, 38, 0, 1, 7, 13, 7, 0, 0, 1655, 31
2006-10-28, Arkansas State, 6, 26, 98, 24, 9, 7, 42, 1, 5, 3, 12, 3, 1, 0, 1438, 0, FAU, 178, 46, 91, 20, 9, 6, 91, 0, 1, 10, 16, 7, 1, 1, 2162, 29
2006-10-28, Arkansas, 331, 40, 97, 23, 10, 6, 49, 1, 2, 16, 10, 5, 0, 0, 1630, 44, UL Monroe, 114, 38, 147, 26, 14, 6, 36, 1, 5, 10, 10, 2, 2, 0, 1970, 10
2006-10-28, Auburn, 175, 41, 253, 34, 21, 9, 84, 1, 1, 11, 14, 4, 3, 3, 2272, 23, Ole Miss, 86, 28, 170, 17, 9, 2, 30, 0, 2, 5, 7, 2, 0, 0, 1328, 17
2006-10-28, New Mexico, 79, 31, 195, 25, 15, 6, 57, 1, 0, 5, 13, 5, 0, 0, 1713, 20, Colorado State, 37, 26, 254, 40, 25, 4, 40, 0, 1, 6, 18, 9, 1, 1, 1887, 19
2006-10-28, Army, 73, 23, 194, 24, 16, 1, 5, 0, 2, 6, 10, 3, 1, 0, 1348, 28, Tulane, 177, 40, 409, 46, 33, 7, 55, 1, 0, 10, 12, 7, 0, 0, 2133, 42
2006-10-28, Idaho, 141, 31, 193, 37, 14, 5, 55, 1, 1, 7, 14, 4, 1, 0, 1777, 10, Hawaii, 78, 15, 497, 51, 40, 5, 38, 1, 0, 2, 11, 10, 0, 0, 1823, 68
2006-10-28, Vanderbilt, 235, 38, 277, 29, 16, 7, 56, 2, 0, 12, 13, 8, 2, 1, 1803, 45, Duke, 253, 39, 103, 25, 10, 6, 55, 0, 2, 15, 10, 3, 2, 1, 1797, 28
2006-10-28, Northwestern, -13, 17, 204, 42, 20, 5, 55, 2, 3, 0, 16, 3, 1, 0, 1623, 3, Michigan, 202, 46, 116, 20, 10, 6, 47, 2, 0, 10, 15, 4, 2, 2, 1977, 17
2006-10-28, Michigan State, 66, 26, 149, 28, 14, 12, 110, 1, 1, 2, 14, 3, 2, 1, 1390, 21, Indiana, 185, 51, 261, 26, 15, 4, 45, 2, 1, 9, 15, 7, 0, 0, 2210, 46
2006-10-28, ECU, 102, 41, 197, 33, 20, 4, 20, 0, 2, 8, 18, 5, 2, 2, 1961, 20, Southern Miss, 101, 28, 79, 20, 13, 4, 36, 0, 1, 5, 11, 1, 0, 0, 1639, 17
2006-10-28, Nebraska, 211, 40, 241, 39, 21, 5, 40, 1, 0, 14, 16, 7, 1, 1, 2099, 29, Oklahoma State, 267, 41, 229, 21, 13, 5, 42, 1, 1, 14, 11, 6, 1, 0, 1501, 41
2006-10-28, UNLV, 65, 29, 232, 35, 25, 7, 58, 1, 2, 6, 14, 5, 2, 2, 1868, 23, Utah, 110, 34, 290, 24, 20, 5, 50, 2, 0, 6, 11, 6, 1, 0, 1732, 45
2006-10-28, Portland State, 111, 32, 93, 22, 9, 8, 80, 1, 3, 6, 13, 4, 0, 0, 1814, 12, Oregon, 196, 39, 235, 36, 20, 12, 80, 0, 0, 13, 12, 5, 3, 1, 1786, 55
2006-10-29, UConn, 188, 44, 67, 17, 8, 8, 52, 2, 1, 8, 15, 3, 0, 0, 2024, 13, Rutgers, 114, 29, 123, 24, 11, 3, 25, 1, 1, 4, 13, 3, 2, 1, 1576, 24
2006-10-31, UAB, 89, 34, 133, 36, 18, 8, 36, 0, 1, 9, 14, 4, 3, 1, 2018, 9, SMU, 110, 26, 148, 23, 18, 6, 47, 1, 1, 3, 10, 4, 0, 0, 1582, 22
2006-11-01, Fresno State, 102, 26, 121, 24, 12, 5, 42, 0, 1, 5, 11, 2, 4, 2, 1510, 21, Boise State, 300, 47, 180, 25, 19, 5, 31, 0, 1, 14, 14, 9, 1, 1, 2090, 45
2006-11-02, West Virginia, 318, 50, 222, 21, 13, 7, 68, 3, 0, 14, 9, 4, 1, 0, 1928, 34, Louisville, 114, 32, 354, 26, 19, 4, 40, 1, 0, 6, 10, 4, 0, 0, 1672, 44
2006-11-03, Air Force, 266, 63, 44, 5, 2, 1, 5, 1, 0, 18, 12, 6, 3, 2, 2098, 43, Army, 131, 27, 116, 21, 12, 2, 20, 2, 4, 6, 8, 3, 2, 1, 1502, 7
2006-11-04, Indiana, 165, 37, 335, 47, 27, 4, 35, 0, 3, 10, 15, 7, 3, 1, 1948, 26, Minnesota, 163, 25, 378, 33, 22, 3, 25, 0, 0, 8, 10, 6, 0, 0, 1566, 63
2006-11-04, Northwestern St, 170, 34, 91, 18, 10, 3, 14, 0, 0, 9, 12, 4, 2, 0, 1883, 7, Ole Miss, 192, 34, 209, 28, 16, 2, 15, 1, 0, 10, 10, 4, 2, 1, 1717, 27
2006-11-04, Tulane, 80, 27, 262, 46, 26, 2, 10, 1, 2, 5, 18, 10, 2, 0, 1577, 21, Marshall, 134, 32, 340, 33, 25, 3, 20, 1, 2, 7, 10, 3, 0, 0, 2023, 42
2006-11-04, Miss St, 131, 38, 143, 23, 9, 5, 58, 1, 1, 6, 16, 7, 0, 0, 1837, 24, Alabama, 101, 26, 187, 39, 19, 6, 45, 0, 2, 3, 14, 4, 0, 0, 1763, 16
2006-11-04, BYU, 112, 37, 290, 30, 22, 6, 40, 0, 1, 6, 13, 8, 0, 0, 2057, 24, Colorado State, 26, 23, 125, 23, 13, 5, 33, 0, 0, 2, 12, 2, 1, 0, 1453, 3
2006-11-04, FAU, 103, 45, 267, 39, 21, 4, 21, 2, 2, 7, 15, 6, 4, 3, 1936, 14, Mid Tennessee, 271, 36, 71, 11, 5, 6, 39, 1, 1, 9, 8, 3, 0, 0, 1664, 35
2006-11-04, UVA, 58, 32, 125, 32, 17, 2, 6, 0, 2, 6, 16, 4, 2, 0, 1916, 0, FSU, 117, 27, 226, 31, 14, 4, 35, 0, 0, 4, 14, 4, 1, 0, 1684, 33
2006-11-04, UCLA, 187, 34, 329, 40, 22, 6, 55, 0, 2, 5, 17, 10, 1, 1, 1889, 24, Cal, 167, 34, 266, 24, 20, 5, 37, 1, 0, 11, 9, 6, 0, 0, 1711, 38
2006-11-04, Arkansas State, 88, 35, 89, 22, 12, 4, 36, 1, 1, 5, 11, 3, 2, 0, 2075, 0, Auburn, 148, 28, 251, 22, 12, 7, 57, 1, 3, 7, 9, 4, 0, 0, 1525, 27
2006-11-04, Arkansas, 267, 50, 228, 20, 11, 8, 65, 0, 2, 11, 14, 7, 1, 1, 2214, 26, South Carolina, 51, 15, 289, 40, 22, 7, 69, 0, 1, 4, 9, 3, 0, 0, 1386, 20
2006-11-04, Cent Michigan, 216, 32, 283, 25, 19, 7, 80, 0, 1, 10, 10, 5, 1, 1, 1647, 42, Temple, 78, 33, 231, 36, 25, 2, 10, 1, 0, 8, 15, 7, 2, 1, 1953, 26
2006-11-04, Navy, 435, 70, 32, 5, 2, 3, 25, 3, 0, 21, 14, 8, 3, 2, 1985, 38, Duke, 113, 33, 181, 22, 15, 6, 52, 1, 0, 6, 12, 4, 3, 1, 1615, 13
2006-11-04, Oklahoma, 224, 45, 39, 12, 3, 5, 42, 2, 0, 12, 9, 1, 1, 1, 1716, 17, Texas A&M, 204, 40, 63, 18, 8, 6, 48, 0, 1, 10, 14, 6, 0, 0, 1884, 16
2006-11-04, Baylor, 20, 29, 197, 30, 16, 7, 49, 2, 1, 6, 14, 5, 0, 0, 1802, 21, Texas Tech, 175, 19, 507, 58, 38, 6, 60, 0, 1, 7, 9, 3, 1, 0, 1798, 55
2006-11-04, LA-Lafayette, 170, 38, 230, 30, 16, 8, 68, 0, 1, 9, 15, 5, 2, 1, 1998, 28, Troy, 208, 39, 153, 19, 12, 5, 40, 1, 1, 11, 10, 4, 1, 1, 1602, 42
2006-11-04, Bowling Green, 176, 38, 192, 36, 20, 10, 83, 0, 0, 9, 19, 11, 4, 3, 1728, 28, Akron, 222, 39, 248, 25, 17, 9, 89, 1, 1, 14, 12, 7, 2, 2, 1872, 35
2006-11-04, Georgia, 159, 32, 230, 29, 16, 5, 33, 1, 3, 9, 9, 5, 1, 0, 1671, 20, Kentucky, 147, 42, 204, 32, 23, 3, 25, 1, 2, 12, 13, 5, 2, 1, 1929, 24
2006-11-04, Boston College, 28, 25, 402, 57, 40, 10, 70, 1, 2, 4, 17, 8, 3, 2, 2107, 14, Wake Forest, 160, 27, 120, 24, 15, 3, 20, 0, 2, 8, 10, 3, 0, 0, 1493, 21
2006-11-04, Maryland, 54, 28, 247, 35, 23, 6, 31, 0, 1, 5, 14, 5, 2, 2, 1732, 13, Clemson, 143, 41, 251, 27, 18, 1, 5, 0, 0, 7, 18, 6, 2, 1, 1868, 12
2006-11-04, Northwestern, 225, 41, 218, 29, 19, 3, 35, 0, 2, 11, 13, 7, 0, 0, 2002, 21, Iowa, 117, 32, 147, 27, 18, 2, 25, 1, 2, 10, 13, 7, 0, 0, 1598, 7
2006-11-04, LSU, 231, 45, 247, 36, 24, 9, 58, 1, 3, 16, 14, 8, 3, 3, 2466, 28, Tennessee, 62, 20, 186, 30, 12, 1, 15, 0, 1, 4, 13, 5, 0, 0, 1134, 24
2006-11-04, Penn State, 36, 19, 165, 36, 19, 6, 44, 2, 1, 3, 14, 5, 2, 0, 1333, 3, Wisconsin, 167, 45, 174, 26, 16, 7, 50, 2, 0, 10, 16, 7, 1, 1, 2267, 13
2006-11-04, Arizona State, 99, 34, 124, 29, 9, 6, 45, 0, 2, 6, 13, 3, 2, 1, 1626, 10, Oregon State, 121, 36, 282, 36, 17, 4, 50, 0, 0, 6, 17, 9, 1, 1, 1974, 44
2006-11-04, Pitt, 55, 23, 159, 23, 11, 11, 96, 0, 3, 2, 10, 2, 0, 0, 1456, 12, USF, 190, 48, 187, 26, 20, 10, 105, 2, 2, 10, 15, 4, 5, 3, 2144, 22
2006-11-04, San Jose State, 256, 50, 105, 16, 9, 2, 29, 1, 0, 12, 11, 3, 4, 3, 1766, 31, New Mexico St, 65, 25, 364, 49, 34, 11, 124, 1, 0, 4, 15, 7, 6, 2, 1834, 21
2006-11-04, UNC, 31, 25, 213, 24, 14, 5, 56, 0, 0, 3, 13, 4, 0, 0, 1667, 26, Notre Dame, 106, 35, 346, 37, 23, 5, 35, 1, 0, 9, 14, 8, 0, 0, 1933, 45
2006-11-04, Georgia Tech, 194, 43, 215, 35, 13, 5, 35, 0, 2, 10, 17, 7, 0, 0, 1991, 31, North Carolina St, 58, 21, 270, 53, 21, 9, 93, 0, 0, 1, 19, 5, 2, 1, 1609, 23
2006-11-04, Tulsa, 113, 24, 136, 34, 16, 2, 15, 1, 1, 5, 14, 7, 1, 0, 1652, 10, Houston, 227, 38, 244, 21, 16, 10, 90, 1, 0, 11, 11, 3, 2, 2, 1948, 27
2006-11-04, TCU, 250, 55, 195, 28, 15, 8, 69, 2, 0, 17, 16, 7, 2, 1, 2169, 25, UNLV, 118, 24, 128, 27, 10, 5, 55, 0, 1, 4, 10, 1, 1, 0, 1431, 10
2006-11-04, Hawaii, 86, 13, 486, 38, 23, 6, 50, 0, 1, 3, 9, 4, 2, 1, 1395, 63, Utah State, 137, 42, 225, 31, 17, 11, 93, 3, 1, 7, 15, 7, 0, 0, 2205, 10
2006-11-04, Kent State, 103, 34, 195, 34, 18, 5, 40, 3, 2, 6, 13, 3, 3, 0, 1681, 14, Buffalo, 176, 34, 193, 20, 14, 6, 41, 1, 1, 6, 10, 1, 0, 0, 1919, 41
2006-11-04, Oklahoma State, 80, 21, 123, 28, 11, 10, 78, 1, 2, 5, 12, 4, 0, 0, 1304, 10, Texas, 164, 45, 346, 29, 23, 4, 33, 2, 0, 10, 15, 5, 2, 2, 2296, 36
2006-11-04, VT, 53, 40, 86, 19, 5, 3, 15, 0, 1, 5, 14, 3, 1, 0, 1851, 17, Miami (FL), 153, 27, 84, 30, 14, 8, 62, 0, 3, 6, 13, 3, 0, 0, 1749, 10
2006-11-04, Purdue, 77, 27, 286, 30, 21, 5, 39, 2, 0, 4, 12, 3, 1, 1, 1780, 17, Michigan State, 144, 35, 161, 29, 16, 5, 25, 1, 1, 10, 12, 3, 1, 0, 1820, 15
2006-11-04, Washington, 13, 21, 125, 34, 15, 7, 72, 0, 1, 4, 15, 3, 2, 1, 1492, 14, Oregon, 316, 54, 138, 30, 18, 3, 17, 1, 2, 20, 14, 8, 0, 0, 2108, 34
2006-11-04, Florida, 88, 33, 242, 28, 19, 6, 53, 0, 3, 5, 9, 2, 0, 0, 1915, 25, Vanderbilt, 93, 23, 298, 44, 27, 3, 33, 0, 1, 5, 14, 3, 2, 1, 1685, 19
2006-11-04, Rice, 238, 48, 233, 26, 19, 6, 43, 1, 0, 13, 12, 7, 1, 1, 2211, 37, UTEP, 73, 18, 315, 34, 16, 9, 87, 0, 1, 3, 10, 4, 1, 0, 1389, 31
2006-11-04, Kansas, 169, 46, 234, 27, 20, 5, 50, 3, 1, 10, 17, 9, 2, 2, 2123, 41, Iowa State, 33, 30, 180, 31, 16, 4, 30, 3, 1, 3, 13, 4, 3, 0, 1477, 10
2006-11-04, USC, 108, 32, 247, 25, 14, 2, 15, 0, 0, 6, 13, 5, 4, 3, 1448, 42, Stanford, 30, 30, 178, 30, 16, 4, 20, 1, 2, 3, 16, 5, 1, 0, 2152, 0
2006-11-04, Miami (OH), 93, 29, 282, 26, 16, 2, 20, 2, 1, 1, 10, 4, 2, 1, 1549, 24, W Michigan, 224, 46, 205, 35, 23, 8, 60, 0, 2, 14, 17, 9, 3, 2, 2051, 27
2006-11-04, Nevada, 222, 49, 195, 27, 17, 6, 49, 0, 1, 15, 15, 9, 3, 2, 2272, 45, Idaho, 93, 24, 116, 21, 12, 7, 72, 3, 1, 3, 10, 3, 0, 0, 1328, 7
2006-11-04, ECU, 170, 46, 135, 30, 16, 5, 47, 0, 2, 14, 17, 9, 1, 1, 2192, 23, UCF, 58, 26, 205, 34, 18, 5, 57, 0, 2, 3, 14, 5, 2, 0, 1408, 10
2006-11-04, LA Tech, 142, 29, 306, 32, 23, 3, 30, 2, 0, 10, 10, 5, 0, 0, 1572, 34, North Texas, 188, 45, 227, 26, 13, 5, 45, 2, 3, 8, 16, 8, 3, 3, 2028, 31
2006-11-04, Ball State, 47, 22, 250, 34, 18, 3, 25, 0, 1, 2, 12, 2, 1, 0, 1528, 26, Michigan, 352, 46, 155, 25, 17, 8, 71, 0, 1, 15, 14, 7, 1, 1, 2072, 34
2006-11-04, Missouri, 119, 32, 244, 38, 20, 2, 15, 1, 2, 8, 13, 3, 4, 3, 1489, 20, Nebraska, 183, 47, 236, 22, 14, 3, 19, 2, 0, 8, 17, 11, 1, 0, 2111, 34
2006-11-04, Arizona, 116, 44, 159, 17, 10, 5, 30, 1, 1, 6, 18, 9, 1, 1, 2127, 27, Washington St, 45, 27, 265, 33, 18, 5, 38, 2, 0, 2, 13, 2, 2, 0, 1473, 17
2006-11-04, OSU, 116, 47, 108, 23, 13, 5, 39, 1, 1, 10, 17, 7, 1, 1, 2177, 17, Illinois, 99, 22, 134, 35, 14, 1, 15, 1, 1, 3, 15, 5, 0, 0, 1423, 10
2006-11-04, San Diego State, 40, 20, 192, 21, 10, 11, 98, 0, 1, 4, 10, 4, 0, 0, 1325, 24, Wyoming, 222, 54, 97, 25, 15, 3, 30, 1, 0, 18, 15, 6, 3, 2, 2275, 27
2006-11-04, Ohio, 278, 51, 46, 12, 7, 6, 65, 0, 0, 12, 13, 4, 1, 0, 1861, 16, E Michigan, 120, 33, 107, 25, 13, 7, 60, 0, 1, 5, 14, 5, 0, 0, 1739, 10
2006-11-04, Kansas State, 188, 38, 251, 26, 22, 5, 35, 0, 0, 9, 14, 8, 1, 1, 2010, 34, Colorado, 225, 40, 145, 18, 10, 3, 19, 1, 0, 9, 11, 4, 3, 1, 1590, 21
2006-11-05, Southern Miss, 254, 40, 232, 25, 15, 10, 76, 0, 0, 11, 11, 5, 1, 1, 1870, 42, Memphis, 158, 32, 151, 34, 12, 6, 60, 0, 0, 9, 15, 3, 3, 3, 1730, 21
2006-11-07, Toledo, 238, 49, 49, 21, 8, 7, 73, 0, 1, 14, 17, 7, 2, 0, 2051, 17, N Illinois, 23, 22, 244, 47, 20, 6, 38, 1, 1, 2, 16, 3, 2, 1, 1549, 13
